Date,From,To,Block Number,Value (ETH)
2023-02-25 08:18:35,0x3dc7f8850cbfe558eee8442d553fde8eb49dcf5d,0x0000000000a39bb272e79075ade125fd351887ac,16704070,0.0
2023-02-25 08:18:47,0xc69ae24c3025820049f8b98e5b89f278f4195e74,0x0000000000a39bb272e79075ade125fd351887ac,16704071,1.22
2023-02-25 08:18:47,0x85ed0b22b71d694eda6e5f679477023b09a1bf9a,0x0000000000a39bb272e79075ade125fd351887ac,16704071,0.89
2023-02-25 08:19:11,0xa0c6e86e59e3f2b2e58b4893cc371a2d71188d76,0x0000000000a39bb272e79075ade125fd351887ac,16704073,5.3
2023-02-25 08:19:11,0x99344acea3bca6399caab4b5a5c56e9988d9d644,0x0000000000a39bb272e79075ade125fd351887ac,16704073,13.1
2023-02-25 08:19:35,0x350c2bd324cf6719ebfab50fab76d66230ba29b9,0x0000000000a39bb272e79075ade125fd351887ac,16704075,1.0
2023-02-25 08:19:47,0xf5a6d44da0c5345fb00b6b90d75ffae339139338,0x0000000000a39bb272e79075ade125fd351887ac,16704076,0.1
2023-02-25 08:19:47,0x5498f6e2a58b767c3c89431cdb79a8c26adfa14c,0x0000000000a39bb272e79075ade125fd351887ac,16704076,3.0
2023-02-25 08:19:59,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704077,0.0
2023-02-25 08:19:59,0xd35eb65e936cd43f20b62c46f7f6e4a8c2d683d7,0x0000000000a39bb272e79075ade125fd351887ac,16704077,0.002
2023-02-25 08:20:11,0x785583cd119505f166ed7aae73981ada9efdd1ae,0x0000000000a39bb272e79075ade125fd351887ac,16704078,0.04
2023-02-25 08:20:23,0xc9f6977cf31f9decdd2c24df92aa621e4259469b,0x0000000000a39bb272e79075ade125fd351887ac,16704079,0.0
2023-02-25 08:20:35,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,0x0000000000a39bb272e79075ade125fd351887ac,16704080,1.2345
2023-02-25 08:20:59,0x6aa449a9e379fe8d6f720e566a49dda36fa8e08d,0x0000000000a39bb272e79075ade125fd351887ac,16704082,1.2
2023-02-25 08:20:59,0x2be013c929ba435d8a0ca6e4dea3956e1bc2e202,0x0000000000a39bb272e79075ade125fd351887ac,16704082,0.1
2023-02-25 08:20:59,0x81a55494572fa5a5474ff2dcd506c0416a8f8ea7,0x0000000000a39bb272e79075ade125fd351887ac,16704082,0.0
2023-02-25 08:20:59,0x7d1e445cd3c35185d98bd392bbc4caf6d3d4c8f2,0x0000000000a39bb272e79075ade125fd351887ac,16704082,0.07
2023-02-25 08:21:11,0xa44b52436c49d3aa4b780a71be96d99504191218,0x0000000000a39bb272e79075ade125fd351887ac,16704083,0.64
2023-02-25 08:21:23,0xab192dcf1bded65e6c994a9ec3ce3af9a3ef422a,0x0000000000a39bb272e79075ade125fd351887ac,16704084,0.0
2023-02-25 08:21:23,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,0x0000000000a39bb272e79075ade125fd351887ac,16704084,2.0
2023-02-25 08:21:35,0x674c6d8e1477d771c22eee7892f94527c397d345,0x0000000000a39bb272e79075ade125fd351887ac,16704085,0.67
2023-02-25 08:21:47,0xe3a56b33545dbe01b5a112f2b0714eaa192159c4,0x0000000000a39bb272e79075ade125fd351887ac,16704086,12.0
2023-02-25 08:21:47,0x2abca92602d912a6884b8066e3db14256d023441,0x0000000000a39bb272e79075ade125fd351887ac,16704086,1.0
2023-02-25 08:21:47,0xe89c36db37b1f5e3126f45a4a5c77d0f58c00765,0x0000000000a39bb272e79075ade125fd351887ac,16704086,0.02
2023-02-25 08:21:59,0x4bde92d8b59806eccae4b5de1617cd01f3167c3d,0x0000000000a39bb272e79075ade125fd351887ac,16704087,0.0
2023-02-25 08:21:59,0x4130ae991167708b9a8c475be715a1c118a78ed4,0x0000000000a39bb272e79075ade125fd351887ac,16704087,0.0
2023-02-25 08:22:11,0xa44b52436c49d3aa4b780a71be96d99504191218,0x0000000000a39bb272e79075ade125fd351887ac,16704088,0.02
2023-02-25 08:22:11,0x4f4a8d136ffa1c7a9a8e960608ef99c9ac1cae4e,0x0000000000a39bb272e79075ade125fd351887ac,16704088,0.1
2023-02-25 08:22:11,0x3713bdf8c5e86594ed2d9d82b3ec281b462a12e6,0x0000000000a39bb272e79075ade125fd351887ac,16704088,0.0
2023-02-25 08:22:11,0x7852f070ff1929cf555ceee0b12e98b4b1544a1c,0x0000000000a39bb272e79075ade125fd351887ac,16704088,0.56
2023-02-25 08:22:23,0x22e294835923149e9e3bbf2417794d0a3c01eebf,0x0000000000a39bb272e79075ade125fd351887ac,16704089,0.0
2023-02-25 08:22:23,0xe56507aa1f25588c88aa44d52a1dc29e6dad3322,0x0000000000a39bb272e79075ade125fd351887ac,16704089,0.0
2023-02-25 08:22:23,0x099ef206007e2176a4b221a6a4425bedfc9fa145,0x0000000000a39bb272e79075ade125fd351887ac,16704089,0.0
2023-02-25 08:22:23,0x99344acea3bca6399caab4b5a5c56e9988d9d644,0x0000000000a39bb272e79075ade125fd351887ac,16704089,1.7
2023-02-25 08:22:35,0x0afc1a3f10a803ac13adc12adf00774aefc3fd6d,0x0000000000a39bb272e79075ade125fd351887ac,16704090,0.0
2023-02-25 08:22:35,0xa08a472b2983b5485442b0d3a7ba7d4b2ca8ca9a,0x0000000000a39bb272e79075ade125fd351887ac,16704090,9.9
2023-02-25 08:22:47,0xd6f1646a349380cc5550341503c59088e6de0dff,0x0000000000a39bb272e79075ade125fd351887ac,16704091,0.6
2023-02-25 08:22:47,0x4a6e5d1164656659db43bf095ec06b75abfbfcc1,0x0000000000a39bb272e79075ade125fd351887ac,16704091,1.0
2023-02-25 08:22:59,0x7476a30f99109803dc289850412131dfba8e754d,0x0000000000a39bb272e79075ade125fd351887ac,16704092,5.0
2023-02-25 08:22:59,0xfd282d9f4d06c4bdc6a41af1ae920a0ad70d18a3,0x0000000000a39bb272e79075ade125fd351887ac,16704092,1.0
2023-02-25 08:22:59,0x2de373887b9742162c9a5885ddb5debea8e4486d,0x0000000000a39bb272e79075ade125fd351887ac,16704092,300.12
2023-02-25 08:23:11,0x415dec6e35bf18c1bab5895cd488ac3c0d0028b9,0x0000000000a39bb272e79075ade125fd351887ac,16704093,0.1
2023-02-25 08:23:11,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,0x0000000000a39bb272e79075ade125fd351887ac,16704093,0.66
2023-02-25 08:23:11,0x52b3d672cadcd5036952e1b4daac11905a379059,0x0000000000a39bb272e79075ade125fd351887ac,16704093,0.0
2023-02-25 08:23:47,0x7776caea867683fb174b6b4fc47a2b31423b95e0,0x0000000000a39bb272e79075ade125fd351887ac,16704096,0.15
2023-02-25 08:23:47,0x31cc7d6cd8a3c863ef090984d5908e194cf8f372,0x0000000000a39bb272e79075ade125fd351887ac,16704096,0.0
2023-02-25 08:23:59,0x5cf8233023fede72cd947aaede04c5e8be75e945,0x0000000000a39bb272e79075ade125fd351887ac,16704097,0.0
2023-02-25 08:23:59,0x74a2756b46c628f5790aa2caf9a809451f677cff,0x0000000000a39bb272e79075ade125fd351887ac,16704097,0.0
2023-02-25 08:23:59,0xc6a08b53df3c5a89e9d8802321c71a5ecff84cc0,0x0000000000a39bb272e79075ade125fd351887ac,16704097,0.1
2023-02-25 08:24:35,0xd6f1646a349380cc5550341503c59088e6de0dff,0x0000000000a39bb272e79075ade125fd351887ac,16704100,0.01
2023-02-25 08:24:47,0xaa7108fae2dc4bcbf460fa6ca23ef849d28c1158,0x0000000000a39bb272e79075ade125fd351887ac,16704101,0.1
2023-02-25 08:24:47,0x2b30ba373a92ae1b055822fcb64930fb2b6656ea,0x0000000000a39bb272e79075ade125fd351887ac,16704101,3.1
2023-02-25 08:24:47,0xe0d76bdf0dcf83685dc41570dd4536649119d304,0x0000000000a39bb272e79075ade125fd351887ac,16704101,0.0
2023-02-25 08:24:47,0x4bde92d8b59806eccae4b5de1617cd01f3167c3d,0x0000000000a39bb272e79075ade125fd351887ac,16704101,10.0
2023-02-25 08:24:59,0xc964db8a46d521e137c8aa49d93dfe048ebdf4a1,0x0000000000a39bb272e79075ade125fd351887ac,16704102,0.01
2023-02-25 08:24:59,0x5fbccfbc090f0086bfdabf1b9919e8ff7a5daa4f,0x0000000000a39bb272e79075ade125fd351887ac,16704102,0.16
2023-02-25 08:25:11,0xc9315115b45798d2e346c4412d19f61887bc75cb,0x0000000000a39bb272e79075ade125fd351887ac,16704103,0.05
2023-02-25 08:25:11,0x01976be5d78a82d2d976227757592b98c634af30,0x0000000000a39bb272e79075ade125fd351887ac,16704103,0.09
2023-02-25 08:25:59,0xeb5e39c12362904990167e2724f4f563ae3b147c,0x0000000000a39bb272e79075ade125fd351887ac,16704106,0.0
2023-02-25 08:25:59,0xb49e6b8fc44a93597679981ccb3601f10d4c6a51,0x0000000000a39bb272e79075ade125fd351887ac,16704106,0.35
2023-02-25 08:26:11,0x8f9340e9342cd594cf7867a5264c5f7f95e3716f,0x0000000000a39bb272e79075ade125fd351887ac,16704107,0.0
2023-02-25 08:26:23,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704108,2.01
2023-02-25 08:26:23,0x05aa8e66698edef32dd79af970cad965c0368a1b,0x0000000000a39bb272e79075ade125fd351887ac,16704108,0.04
2023-02-25 08:26:23,0xfa3342c26f72052ec288566fa6a01ba177935dcc,0x0000000000a39bb272e79075ade125fd351887ac,16704108,0.0
2023-02-25 08:26:35,0xbe8edba2bf6a443c36342980681391e640639b9b,0x0000000000a39bb272e79075ade125fd351887ac,16704109,0.1383
2023-02-25 08:26:35,0xfc1d080842f78c29afe936712e807095f499e2f8,0x0000000000a39bb272e79075ade125fd351887ac,16704109,2.0
2023-02-25 08:26:59,0x82f8e1c3404e1d8534ac637216c2c6a0bca723ff,0x0000000000a39bb272e79075ade125fd351887ac,16704111,0.3
2023-02-25 08:27:23,0xbe8edba2bf6a443c36342980681391e640639b9b,0x0000000000a39bb272e79075ade125fd351887ac,16704113,0.0
2023-02-25 08:27:35,0xc26a5b0798a3bd49086a673e9279e990b9f5971d,0x0000000000a39bb272e79075ade125fd351887ac,16704114,0.0
2023-02-25 08:27:47,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704115,0.0
2023-02-25 08:27:59,0xfbf5891e54cd745b52fb33893fb74fd90accf745,0x0000000000a39bb272e79075ade125fd351887ac,16704116,0.0
2023-02-25 08:27:59,0xf1ea4eaea0f6b0a12a4795b5e857ecda6dae21c6,0x0000000000a39bb272e79075ade125fd351887ac,16704116,0.73
2023-02-25 08:28:11,0xbf42da6c3e65b61aff6ac5a4034caf94a68f52ba,0x0000000000a39bb272e79075ade125fd351887ac,16704117,1.0
2023-02-25 08:28:11,0x4b6da363479ee352f7e5814737417118a69adb43,0x0000000000a39bb272e79075ade125fd351887ac,16704117,0.0
2023-02-25 08:28:11,0x697c8d22a3ccb6d48d27a11efa611e11fa95b842,0x0000000000a39bb272e79075ade125fd351887ac,16704117,0.0
2023-02-25 08:28:11,0x715f280d07b7d98b00f7eef9e4ca62e9c5dff999,0x0000000000a39bb272e79075ade125fd351887ac,16704117,0.51
2023-02-25 08:28:23,0x6a0ff8c2075e94854e2980dedfe1b63663404a4a,0x0000000000a39bb272e79075ade125fd351887ac,16704118,0.0
2023-02-25 08:28:35,0x5b1c1456818f5f795bb2898f66cbcf8c70af4cd3,0x0000000000a39bb272e79075ade125fd351887ac,16704119,5.9
2023-02-25 08:28:47,0x710e3e140e09d01c057d27ce353078de72d90b91,0x0000000000a39bb272e79075ade125fd351887ac,16704120,0.017
2023-02-25 08:28:47,0x0785b7b6a33bc5967822ee6c0b60801fc512c2a0,0x0000000000a39bb272e79075ade125fd351887ac,16704120,0.0
2023-02-25 08:28:47,0x72da5c13005ef4bae5747619ae0bd80e682dc161,0x0000000000a39bb272e79075ade125fd351887ac,16704120,0.1
2023-02-25 08:28:59,0x98578b1fe5ed480c72f48b60a9a114aeed0253ef,0x0000000000a39bb272e79075ade125fd351887ac,16704121,0.0
2023-02-25 08:29:11,0x309b64bcee5c1c2b4dca5619f688d4c31aa979e9,0x0000000000a39bb272e79075ade125fd351887ac,16704122,0.0
2023-02-25 08:29:35,0xbbe62dd0d72818b31d6caf5e6367d0547bb0782f,0x0000000000a39bb272e79075ade125fd351887ac,16704124,0.0
2023-02-25 08:29:47,0x8242586bf532cefc26d4768f5a26bda68d76924a,0x0000000000a39bb272e79075ade125fd351887ac,16704125,0.7
2023-02-25 08:29:59,0x13ec50688e20d6d18465fe5ec94dc159be6dcf19,0x0000000000a39bb272e79075ade125fd351887ac,16704126,1.0
2023-02-25 08:30:23,0x96234e93d9fb27fda6414d89adeb963f126f4704,0x0000000000a39bb272e79075ade125fd351887ac,16704128,5.0
2023-02-25 08:30:23,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704128,2.01
2023-02-25 08:30:35,0xeb6bc3940c9fe8d7a90baeb168f64f2fecd9a5ce,0x0000000000a39bb272e79075ade125fd351887ac,16704129,5.2
2023-02-25 08:30:47,0x0c9746dfcf7e5a3aec932dfea99d125858d18c8a,0x0000000000a39bb272e79075ade125fd351887ac,16704130,1.43
2023-02-25 08:30:47,0xf89dc311f1e0ce66e6417c76db27c2cfdefd623e,0x0000000000a39bb272e79075ade125fd351887ac,16704130,0.0
2023-02-25 08:30:59,0x5cbffebdf2f12a8984b9eff74a85acab24730fff,0x0000000000a39bb272e79075ade125fd351887ac,16704131,0.0
2023-02-25 08:31:11,0x9f6e66ddd54e936b4f374569c3db5929fed1759b,0x0000000000a39bb272e79075ade125fd351887ac,16704132,0.0
2023-02-25 08:31:11,0x6da5dddbde91d9a3e917b09943813177d768240c,0x0000000000a39bb272e79075ade125fd351887ac,16704132,0.16
2023-02-25 08:31:35,0xdedb005ff85a036770acb2c3be0fb74d4ff4e465,0x0000000000a39bb272e79075ade125fd351887ac,16704134,0.0
2023-02-25 08:31:35,0x443f58dfff2322cdd13c2c3c673a877e387fa4cf,0x0000000000a39bb272e79075ade125fd351887ac,16704134,4.1
2023-02-25 08:31:35,0x0f5c4502bfa1e366b47880b3181c051380f89c0b,0x0000000000a39bb272e79075ade125fd351887ac,16704134,0.0
2023-02-25 08:31:35,0xbe8edba2bf6a443c36342980681391e640639b9b,0x0000000000a39bb272e79075ade125fd351887ac,16704134,0.0
2023-02-25 08:31:47,0xf1b917dc36503ba9e904f6327b698867f377592e,0x0000000000a39bb272e79075ade125fd351887ac,16704135,0.0
2023-02-25 08:31:59,0x09fc447b690ed6668625e2dc4b7c56f575ca17a0,0x0000000000a39bb272e79075ade125fd351887ac,16704136,0.02
2023-02-25 08:32:23,0xb5309b284c23667c5bd765f7d45abb977621e61e,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.0
2023-02-25 08:32:23,0xff30b32c7e7da16cc7cd100a54ecd77b103d1a1c,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.0
2023-02-25 08:32:23,0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.0
2023-02-25 08:32:23,0x5cbffebdf2f12a8984b9eff74a85acab24730fff,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.0
2023-02-25 08:32:23,0x6fe68b2920e12d9b13a20d7fea389557d718310a,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.1
2023-02-25 08:32:23,0x3843845731be3cadaf77307cbbfd92323fefbcab,0x0000000000a39bb272e79075ade125fd351887ac,16704138,0.0
2023-02-25 08:32:35,0x684246bf16c0f4cb61ee364331837e9c0162248d,0x0000000000a39bb272e79075ade125fd351887ac,16704139,3.3
2023-02-25 08:32:35,0xc52ad4f3166a038d4fc303aff7ebab4e96226d3d,0x0000000000a39bb272e79075ade125fd351887ac,16704139,0.0
2023-02-25 08:32:35,0x9db0782ea491f2382912e1ef6382d345200f45f2,0x0000000000a39bb272e79075ade125fd351887ac,16704139,0.1
2023-02-25 08:32:35,0x55142721c40fb224aaad95f8fdcbf92d2baca5eb,0x0000000000a39bb272e79075ade125fd351887ac,16704139,0.0
2023-02-25 08:32:35,0xeb841dcf1a31a55ee0b575507fcc188d15b662e8,0x0000000000a39bb272e79075ade125fd351887ac,16704139,0.63
2023-02-25 08:32:47,0xb26b5d90c8961a779efc8d8ad881b128dd8385eb,0x0000000000a39bb272e79075ade125fd351887ac,16704140,1.7
2023-02-25 08:32:47,0xb229ecf127fa0b6819b0369a616aaefaf6c1c314,0x0000000000a39bb272e79075ade125fd351887ac,16704140,5.0
2023-02-25 08:33:11,0x7852f070ff1929cf555ceee0b12e98b4b1544a1c,0x0000000000a39bb272e79075ade125fd351887ac,16704142,0.0
2023-02-25 08:33:11,0x1e2ab2c1ee48aa5c705e6a638087bf7fc1877095,0x0000000000a39bb272e79075ade125fd351887ac,16704142,4.5
2023-02-25 08:33:11,0x4b042914666772dd11de8a2499a30b2728c31af5,0x0000000000a39bb272e79075ade125fd351887ac,16704142,0.3
2023-02-25 08:33:11,0x5466e2b937afffbe43e6bf5cd9ebdff035ec2fc9,0x0000000000a39bb272e79075ade125fd351887ac,16704142,0.0
2023-02-25 08:33:23,0x6fe68b2920e12d9b13a20d7fea389557d718310a,0x0000000000a39bb272e79075ade125fd351887ac,16704143,0.0
2023-02-25 08:33:23,0x7bf8139bc5f009447d6d4a3b227899a195218913,0x0000000000a39bb272e79075ade125fd351887ac,16704143,1.54
2023-02-25 08:33:35,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,0x0000000000a39bb272e79075ade125fd351887ac,16704144,3.0
2023-02-25 08:33:47,0x171cc3ddae5825b707ad072fd640fcaac1c0e36d,0x0000000000a39bb272e79075ade125fd351887ac,16704145,0.2201
2023-02-25 08:33:47,0xa1b855788e31c55622476ca7b44f7078719c313e,0x0000000000a39bb272e79075ade125fd351887ac,16704145,0.67
2023-02-25 08:34:11,0xe8c8e2e4ca6066eb48fa5d8ac04d13bd404b2b5c,0x0000000000a39bb272e79075ade125fd351887ac,16704147,0.04
2023-02-25 08:34:23,0x6cb8544cd4f894837e727af1e4ca65387dcf6338,0x0000000000a39bb272e79075ade125fd351887ac,16704148,0.12
2023-02-25 08:34:23,0xb24cfb85717b502e6621bafed2bfeba0797e6218,0x0000000000a39bb272e79075ade125fd351887ac,16704148,0.0
2023-02-25 08:34:23,0x811182755b99ca054c8e37090e0ba904bfb0c5a4,0x0000000000a39bb272e79075ade125fd351887ac,16704148,0.0
2023-02-25 08:34:23,0x92a89a5a8ffd673c491c3d8b167a1715e7a2e5f1,0x0000000000a39bb272e79075ade125fd351887ac,16704148,0.93
2023-02-25 08:34:23,0x677f828b252e02e7050e7ddb43655caea1cb1f7e,0x0000000000a39bb272e79075ade125fd351887ac,16704148,13.7
2023-02-25 08:34:23,0x31fb82b19f4b17b4a6956358a62362a57933c7e6,0x0000000000a39bb272e79075ade125fd351887ac,16704148,0.09
2023-02-25 08:34:23,0xa3bc1b1261f25fb19f13c68cb418f06568a7f3de,0x0000000000a39bb272e79075ade125fd351887ac,16704148,4.0
2023-02-25 08:34:47,0x227e26ef1c1293da3d240409961b1c4d7c3cf0fc,0x0000000000a39bb272e79075ade125fd351887ac,16704150,0.0
2023-02-25 08:34:47,0xd0930073e911fef8264e772cac58fcf8b8492b06,0x0000000000a39bb272e79075ade125fd351887ac,16704150,0.0
2023-02-25 08:34:59,0xceeea0b4f23a1312f3fd6ab597343bd8b3888888,0x0000000000a39bb272e79075ade125fd351887ac,16704151,0.09
2023-02-25 08:35:11,0x171cc3ddae5825b707ad072fd640fcaac1c0e36d,0x0000000000a39bb272e79075ade125fd351887ac,16704152,0.01
2023-02-25 08:35:11,0xe3caf6654d2d2b4c143fa293f8649444264cd837,0x0000000000a39bb272e79075ade125fd351887ac,16704152,6.2
2023-02-25 08:35:11,0x6b2a2d83868c3cfe0eff4bc66cc9f16e273511ed,0x0000000000a39bb272e79075ade125fd351887ac,16704152,0.0
2023-02-25 08:35:11,0xb40a54ec83b4c5d0b9c69ed4eaa7be9b6f50cb96,0x0000000000a39bb272e79075ade125fd351887ac,16704152,0.0
2023-02-25 08:35:35,0x4bde92d8b59806eccae4b5de1617cd01f3167c3d,0x0000000000a39bb272e79075ade125fd351887ac,16704154,0.0
2023-02-25 08:35:35,0x4bde92d8b59806eccae4b5de1617cd01f3167c3d,0x0000000000a39bb272e79075ade125fd351887ac,16704154,0.0
2023-02-25 08:35:35,0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,0x0000000000a39bb272e79075ade125fd351887ac,16704154,15.0
2023-02-25 08:35:35,0x7f0cebe2411c0c46a1d629ef536230c5bdfd09a2,0x0000000000a39bb272e79075ade125fd351887ac,16704154,0.1
2023-02-25 08:35:35,0xa9f6a87f1570227b4fdc74f015e06ebf4f08ccf7,0x0000000000a39bb272e79075ade125fd351887ac,16704154,7.95
2023-02-25 08:35:59,0x7c846158516534aae77ead92aa4cfde736a4cf17,0x0000000000a39bb272e79075ade125fd351887ac,16704156,0.6
2023-02-25 08:35:59,0xf1af3baa75f2f59f6238f28485674481d1beb6b1,0x0000000000a39bb272e79075ade125fd351887ac,16704156,0.07
2023-02-25 08:36:23,0x5cbffebdf2f12a8984b9eff74a85acab24730fff,0x0000000000a39bb272e79075ade125fd351887ac,16704158,2.18
2023-02-25 08:36:23,0x830415de4499aff67dff2d789a505b64f9459c52,0x0000000000a39bb272e79075ade125fd351887ac,16704158,0.0
2023-02-25 08:36:35,0x70af6be4435a982e99735b1b65cac0e7eadab68d,0x0000000000a39bb272e79075ade125fd351887ac,16704159,0.01
2023-02-25 08:36:35,0xf1af3baa75f2f59f6238f28485674481d1beb6b1,0x0000000000a39bb272e79075ade125fd351887ac,16704159,0.03
2023-02-25 08:36:47,0x5308cf908042384de80c3bcca43c84a5ee4fb8ca,0x0000000000a39bb272e79075ade125fd351887ac,16704160,0.005
2023-02-25 08:37:23,0x5284ade3f5b950d181fc93372950f3b389d28ee3,0x0000000000a39bb272e79075ade125fd351887ac,16704163,0.25
2023-02-25 08:37:35,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704164,0.0
2023-02-25 08:37:35,0x7852f070ff1929cf555ceee0b12e98b4b1544a1c,0x0000000000a39bb272e79075ade125fd351887ac,16704164,0.56
2023-02-25 08:37:35,0x6b2a2d83868c3cfe0eff4bc66cc9f16e273511ed,0x0000000000a39bb272e79075ade125fd351887ac,16704164,0.05
2023-02-25 08:37:35,0x4bde92d8b59806eccae4b5de1617cd01f3167c3d,0x0000000000a39bb272e79075ade125fd351887ac,16704164,10.0
2023-02-25 08:37:47,0x9b17003247d8bbc8f285ce942815d0a6e134d299,0x0000000000a39bb272e79075ade125fd351887ac,16704165,1.1
2023-02-25 08:38:11,0xafc68fea4556ce538a27804ae82f7e601df38bfc,0x0000000000a39bb272e79075ade125fd351887ac,16704166,1.05
2023-02-25 08:38:11,0x483ab5854cab0846f401666525faa2c1c3c5c534,0x0000000000a39bb272e79075ade125fd351887ac,16704166,1.6
2023-02-25 08:38:23,0x02efc390c8c60e978e991b15d71ebaa34783f090,0x0000000000a39bb272e79075ade125fd351887ac,16704167,0.0
2023-02-25 08:38:23,0x09995465bc8b80942e852925daa3f08925a43a34,0x0000000000a39bb272e79075ade125fd351887ac,16704167,0.0
2023-02-25 08:38:23,0x196f239229aae65883802b5bb512e17084147ff6,0x0000000000a39bb272e79075ade125fd351887ac,16704167,0.0
2023-02-25 08:38:35,0x39d0792ad8a277af90b91c32eabc2aef37f8c151,0x0000000000a39bb272e79075ade125fd351887ac,16704168,0.654
2023-02-25 08:38:59,0xe6396fe4c9d1e257996524b9c7f0f711d72e99ed,0x0000000000a39bb272e79075ade125fd351887ac,16704170,1.6
2023-02-25 08:38:59,0x6d3a5fee898f583be3191a8d4f2c75bd8e363b78,0x0000000000a39bb272e79075ade125fd351887ac,16704170,13.8
2023-02-25 08:39:23,0x9c10597e493eb7fc33ce5ea37a7b74f0ff576c00,0x0000000000a39bb272e79075ade125fd351887ac,16704172,0.0
2023-02-25 08:39:23,0x82c6f5131b0379a9ee834a30b2690a6fe300ba85,0x0000000000a39bb272e79075ade125fd351887ac,16704172,2.2
2023-02-25 08:39:35,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704173,2.01
2023-02-25 08:39:35,0xe0f17d4646fefc3d77ec1be2c3736151d3897f1d,0x0000000000a39bb272e79075ade125fd351887ac,16704173,1.45
2023-02-25 08:39:35,0xbdaadfc955a5832414c4aa10dde0f8c9e6cee9c1,0x0000000000a39bb272e79075ade125fd351887ac,16704173,0.1
2023-02-25 08:39:47,0xfa12ff2b0253e98ad973f827fbb62605f141b086,0x0000000000a39bb272e79075ade125fd351887ac,16704174,0.05
2023-02-25 08:40:11,0xdff7eff9cab4633838daea6f5cd59e1d395bd8b6,0x0000000000a39bb272e79075ade125fd351887ac,16704176,0.2
2023-02-25 08:40:11,0x4ee12c95dea425d7c1d8e3f0239416a128a68a68,0x0000000000a39bb272e79075ade125fd351887ac,16704176,0.043
2023-02-25 08:40:11,0xde7d742f5a8b310f44b5717a0f7703c47b5ebf3b,0x0000000000a39bb272e79075ade125fd351887ac,16704176,0.02
2023-02-25 08:40:11,0xf2cf7378e44be078732c215fad97af709379ca1d,0x0000000000a39bb272e79075ade125fd351887ac,16704176,2.0
2023-02-25 08:40:11,0x095d31aeb0b028d70115707c8ce4b8ca4eae8258,0x0000000000a39bb272e79075ade125fd351887ac,16704176,0.0
2023-02-25 08:40:11,0xc9e829d0810f1e3ad1d84c1adb655678edd6b901,0x0000000000a39bb272e79075ade125fd351887ac,16704176,0.0
2023-02-25 08:40:23,0x7f7d129f27bce1134aa13164a1b8b34195987fe0,0x0000000000a39bb272e79075ade125fd351887ac,16704177,0.11
2023-02-25 08:40:23,0x104032b88ea3fb5e8ef84a487a1ab956fba7c526,0x0000000000a39bb272e79075ade125fd351887ac,16704177,0.01
2023-02-25 08:40:23,0x0833be979cb1a1dc0eaaf98167c56f1b41776632,0x0000000000a39bb272e79075ade125fd351887ac,16704177,0.07
2023-02-25 08:40:35,0xc94c25cf9c92be618bc610aafc523c5a29c9ad85,0x0000000000a39bb272e79075ade125fd351887ac,16704178,0.0
2023-02-25 08:40:35,0x1155d3ac9fdcf15bd82c89a571af3aebe9bf4333,0x0000000000a39bb272e79075ade125fd351887ac,16704178,1.3
2023-02-25 08:40:35,0x3eb8f88422dfd2aecd1969e24443281cda239acd,0x0000000000a39bb272e79075ade125fd351887ac,16704178,0.108
2023-02-25 08:40:47,0xa34d6ce0e9801562e55c90a3d0c7a1f8b68287ff,0x0000000000a39bb272e79075ade125fd351887ac,16704179,1.0
2023-02-25 08:40:47,0xe4e1adf905e8ca0cf2d7fcd5852ac074ec0da9da,0x0000000000a39bb272e79075ade125fd351887ac,16704179,0.0
2023-02-25 08:40:59,0x5e70d8385c66cbd79d0ad2fab198ee47ce72fc63,0x0000000000a39bb272e79075ade125fd351887ac,16704180,0.6
2023-02-25 08:40:59,0x4770f67db9d09ca7347c1fccbf3795a464065ecb,0x0000000000a39bb272e79075ade125fd351887ac,16704180,0.27
2023-02-25 08:41:11,0xe0221c5f550089381e551076b67e12c42555b649,0x0000000000a39bb272e79075ade125fd351887ac,16704181,0.1
2023-02-25 08:41:23,0x06401f513e867b58c0b825b6ac7af69b05172a72,0x0000000000a39bb272e79075ade125fd351887ac,16704182,0.0
